id,label,entity_types,relation_types,qualifier_types,evidence_json
10,0,arrest_warrant;case_number;document;family_member;location;money;phone_call;prosecutor;third_party,claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;induces_fear;mentions_case_number;normal_call;refers_to_family;requests_physical_action;requests_remote_control;requests_specific_action;requests_verification_code;threatens_arrest;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:prosecutor"": [""검사""], ""entity:arrest_warrant"": [""영장""], ""entity:money"": [""돈""], ""entity:case_number"": [""사건""], ""entity:document"": [""영장""], ""entity:phone_call"": [""연락""], ""entity:location"": [""집"", ""거리"", ""건물"", ""위치"", ""어디""], ""entity:family_member"": [""가족"", ""딸"", ""아들"", ""할머니"", ""어머니""], ""entity:third_party"": [""가족"", ""친구""], ""relation:threatens_arrest"": [""영장""], ""relation:impersonates_official"": [""입니다"", ""검사""], ""relation:creates_urgency"": [""지금"", ""바로"", ""영장"", ""당장""], ""relation:mentions_case_number"": [""사건""], ""relation:claims_financial_loss"": [""있습니다"", ""돈""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""가족"", ""친구"", ""다른"", ""사람""], ""relation:creates_false_narrative"": [""사건""], ""relation:induces_fear"": [""사고""], ""relation:demands_secrecy"": [""있어야""], ""relation:requests_verification_code"": [""온""], ""relation:requests_specific_action"": [""깔아""], ""relation:requests_remote_control"": [""연결""], ""relation:refers_to_family"": [""가족"", ""딸"", ""아들"", ""가족이"", ""할머니""], ""relation:normal_call"": [""있어"", ""다음에"", ""밥"", ""건강"", ""만나서""], ""qualifier:urgency"": [""지금"", ""당장""], ""qualifier:coercive_pressure"": [""영장"", ""가족"", ""딸"", ""아들"", ""어머니"", ""아버지"", ""사건""], ""qualifier:institutional_pretext"": [""영장"", ""청""]}"
11,0,document;family_member;location;third_party;victim,claims_financial_loss;creates_urgency;demands_money_transfer;demands_secrecy;impersonates_official;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_remote_control;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;urgency,"{""entity:victim"": [""선생님"", ""개인""], ""entity:document"": [""파일""], ""entity:location"": [""집"", ""주변""], ""entity:family_member"": [""부모님"", ""아들"", ""사고"", ""가족""], ""entity:third_party"": [""가족"", ""다른 사람"", ""친구""], ""relation:demands_money_transfer"": [""지불"", ""보내""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""바로"", ""지금"", ""합니다""], ""relation:mentions_case_number"": [""확인""], ""relation:requests_personal_info"": [""말해""], ""relation:requests_security_code"": [""말해""], ""relation:claims_financial_loss"": [""있습니다""], ""relation:warns_against_disclosure"": [""다른"", ""가족"", ""사람"", ""주변에"", ""친구""], ""relation:induces_fear"": [""사고""], ""relation:demands_secrecy"": [""알고"", ""유지"", ""합니다""], ""relation:requests_verification_code"": [""말해"", ""보내"", ""합니다""], ""relation:mentions_suspicious_activity"": [""확인""], ""relation:requests_specific_action"": [""파일""], ""relation:requests_remote_control"": [""합니다""], ""relation:refers_to_family"": [""부모님"", ""아들"", ""사고"", ""가족""], ""relation:normal_call"": [""다음에"", ""밥"", ""건강"", ""있어"", ""봐""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""부모님"", ""아들"", ""가족""]}"
12,0,bank_employee;family_member;location;third_party,cites_legal_authority;claims_financial_loss;creates_urgency;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;temporal_pressure;urgency,"{""entity:bank_employee"": [""대리""], ""entity:location"": [""집"", ""어디"", ""가까운 곳"", ""지점""], ""entity:family_member"": [""할아버지""], ""entity:third_party"": [""친구""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_financial_loss"": [""있으니""], ""relation:cites_legal_authority"": [""법적""], ""relation:requests_physical_action"": [""가서"", ""지점""], ""relation:warns_against_disclosure"": [""사람"", ""친구""], ""relation:induces_fear"": [""무서워""], ""relation:requests_verification_code"": [""온""], ""relation:mentions_suspicious_activity"": [""활동"", ""해외""], ""relation:requests_specific_action"": [""프로그램""], ""relation:refers_to_family"": [""할아버지""], ""relation:normal_call"": [""요즘"", ""그럼"", ""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""아버지""], ""qualifier:temporal_pressure"": [""확실히""]}"
13,0,bank_employee;family_member;location;money;personal_information;phone_call;third_party;victim,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;requested_action_type;urgency,"{""entity:victim"": [""선생님"", ""이름"", ""개인""], ""entity:bank_employee"": [""부장""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈""], ""entity:phone_call"": [""콜""], ""entity:location"": [""집"", ""편의점"", ""근처"", ""주변""], ""entity:family_member"": [""가족"", ""아들""], ""entity:third_party"": [""친구"", ""가족""], ""relation:demands_money_transfer"": [""보내""], ""relation:creates_urgency"": [""지금"", ""바로""], ""relation:mentions_case_number"": [""말씀""], ""relation:requests_personal_info"": [""이름"", ""달라""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""돈"", ""있으니""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""출석"", ""편의점"", ""가서""], ""relation:warns_against_disclosure"": [""친구"", ""혼자서"", ""사람"", ""주변에"", ""가족""], ""relation:creates_false_narrative"": [""관련""], ""relation:demands_secrecy"": [""혼자서""], ""relation:requests_verification_code"": [""온"", ""보내""], ""relation:mentions_suspicious_activity"": [""거래""], ""relation:requests_remote_control"": [""제어""], ""relation:refers_to_family"": [""가족이"", ""가족"", ""아들""], ""relation:normal_call"": [""있어"", ""봐"", ""그럼"", ""하자""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""가족"", ""아들""], ""qualifier:institutional_pretext"": [""청""], ""qualifier:requested_action_type"": [""택배""]}"
14,0,family_member;location;money;personal_information;third_party;victim,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""이름"", ""선생님""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈""], ""entity:location"": [""거리"", ""어디"", ""집"", ""주변""], ""entity:family_member"": [""부모님"", ""아내""], ""entity:third_party"": [""친구""], ""relation:demands_money_transfer"": [""넘겨""], ""relation:creates_urgency"": [""바로"", ""지금"", ""빨리""], ""relation:mentions_case_number"": [""번호""], ""relation:requests_personal_info"": [""이름""], ""relation:requests_security_code"": [""번호""], ""relation:claims_financial_loss"": [""있으니"", ""돈"", ""우려"", ""금전적""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""친구"", ""주변에""], ""relation:creates_false_narrative"": [""불법""], ""relation:induces_fear"": [""위험"", ""무서워""], ""relation:demands_secrecy"": [""있어야""], ""relation:requests_verification_code"": [""번호"", ""온""], ""relation:mentions_suspicious_activity"": [""불법"", ""발견""], ""relation:refers_to_family"": [""위험"", ""부모님"", ""아내""], ""relation:normal_call"": [""있어"", ""봐"", ""그럼"", ""요즘"", ""다음에""], ""qualifier:urgency"": [""지금"", ""빨리""], ""qualifier:coercive_pressure"": [""부모님""], ""qualifier:institutional_pretext"": [""청""]}"
15,0,family_member;government_agency;location;personal_information;third_party;victim,claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;impersonates_official;induces_fear;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_specific_action;requests_verification_code;warns_against_disclosure,institutional_pretext;urgency,"{""entity:victim"": [""개인"", ""이름""], ""entity:government_agency"": [""시청""], ""entity:personal_information"": [""이름""], ""entity:location"": [""집"", ""주변"", ""어디""], ""entity:family_member"": [""남편""], ""entity:third_party"": [""친구""], ""relation:demands_money_transfer"": [""보내""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""지금"", ""합니다""], ""relation:claims_identity_theft"": [""핸드폰""], ""relation:requests_personal_info"": [""이름""], ""relation:claims_financial_loss"": [""있습니다"", ""있으니""], ""relation:requests_physical_action"": [""가서"", ""가세요""], ""relation:warns_against_disclosure"": [""친구"", ""다른"", ""사람"", ""혼자서"", ""주변에""], ""relation:creates_false_narrative"": [""관련""], ""relation:induces_fear"": [""갑니다""], ""relation:demands_secrecy"": [""합니다"", ""혼자서""], ""relation:requests_verification_code"": [""보내"", ""합니다""], ""relation:mentions_suspicious_activity"": [""해외""], ""relation:requests_specific_action"": [""인터넷""], ""relation:requests_remote_control"": [""합니다""], ""relation:refers_to_family"": [""남편""], ""relation:normal_call"": [""있어"", ""다음에"", ""요즘"", ""뭐 해"", ""봐""], ""qualifier:urgency"": [""지금""], ""qualifier:institutional_pretext"": [""청""]}"
16,0,arrest_warrant;document;family_member;location;third_party;victim,cites_legal_authority;claims_financial_loss;creates_urgency;demands_secrecy;impersonates_official;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_specific_action;requests_verification_code;threatens_arrest;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""개인""], ""entity:arrest_warrant"": [""영장""], ""entity:document"": [""영장""], ""entity:location"": [""집"", ""어디"", ""근처"", ""가까운 곳""], ""entity:family_member"": [""아버지"", ""부모님"", ""사고"", ""가족"", ""어머니""], ""entity:third_party"": [""친구"", ""가족""], ""relation:threatens_arrest"": [""영장""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""합니다"", ""바로"", ""지금"", ""영장""], ""relation:mentions_case_number"": [""말씀""], ""relation:requests_personal_info"": [""말씀해 주시면""], ""relation:claims_financial_loss"": [""문제"", ""있습니다"", ""우려""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""친구"", ""사람"", ""가족"", ""다른""], ""relation:induces_fear"": [""사고""], ""relation:demands_secrecy"": [""있어야"", ""합니다"", ""정보"", ""알고""], ""relation:requests_verification_code"": [""합니다"", ""온""], ""relation:mentions_suspicious_activity"": [""해외""], ""relation:requests_specific_action"": [""프로그램""], ""relation:requests_remote_control"": [""합니다"", ""해주"", ""하겠습니다""], ""relation:refers_to_family"": [""아버지"", ""부모님"", ""사고"", ""가족"", ""어머니""], ""relation:normal_call"": [""있어"", ""밥"", ""하자"", ""봐"", ""다음에""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""영장"", ""아버지"", ""부모님"", ""가족"", ""어머니"", ""수술""], ""qualifier:institutional_pretext"": [""영장"", ""청""]}"
17,0,bank_employee;case_number;family_member;government_agency;location;money;victim,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_remote_control;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;temporal_pressure;urgency,"{""entity:victim"": [""선생님""], ""entity:bank_employee"": [""대리""], ""entity:government_agency"": [""시청""], ""entity:money"": [""돈""], ""entity:case_number"": [""사건""], ""entity:location"": [""집"", ""장소""], ""entity:family_member"": [""아들"", ""사고""], ""relation:creates_urgency"": [""지금"", ""합니다"", ""빨리""], ""relation:mentions_case_number"": [""말씀"", ""사건""], ""relation:claims_financial_loss"": [""있습니다"", ""돈""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""다른"", ""사람""], ""relation:creates_false_narrative"": [""사건"", ""범죄"", ""도박""], ""relation:induces_fear"": [""사고""], ""relation:demands_secrecy"": [""합니다"", ""알고""], ""relation:requests_verification_code"": [""합니다""], ""relation:mentions_suspicious_activity"": [""범죄""], ""relation:requests_specific_action"": [""프로그램""], ""relation:requests_remote_control"": [""합니다"", ""해주""], ""relation:refers_to_family"": [""아들"", ""사고"", ""범죄""], ""relation:normal_call"": [""봐"", ""있어"", ""그럼""], ""qualifier:urgency"": [""지금"", ""빨리""], ""qualifier:coercive_pressure"": [""아들"", ""사건"", ""범죄""], ""qualifier:institutional_pretext"": [""청""], ""qualifier:temporal_pressure"": [""확실히""]}"
18,0,arrest_warrant;document;location;third_party;victim,creates_false_narrative;creates_urgency;demands_secrecy;mentions_case_number;mentions_suspicious_activity;normal_call;requests_remote_control;requests_verification_code;threatens_arrest;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""개인""], ""entity:arrest_warrant"": [""영장""], ""entity:document"": [""영장""], ""entity:location"": [""주변"", ""어디"", ""근처""], ""entity:third_party"": [""다른 사람"", ""친구""], ""relation:threatens_arrest"": [""영장""], ""relation:creates_urgency"": [""합니다"", ""지금"", ""영장"", ""빨리""], ""relation:mentions_case_number"": [""말씀""], ""relation:warns_against_disclosure"": [""다른"", ""사람"", ""주변에"", ""친구""], ""relation:creates_false_narrative"": [""관련""], ""relation:demands_secrecy"": [""합니다""], ""relation:requests_verification_code"": [""합니다"", ""온""], ""relation:mentions_suspicious_activity"": [""이상한"", ""활동""], ""relation:requests_remote_control"": [""합니다""], ""relation:normal_call"": [""있어"", ""봐""], ""qualifier:urgency"": [""지금"", ""빨리""], ""qualifier:coercive_pressure"": [""영장""], ""qualifier:institutional_pretext"": [""영장"", ""청""]}"
19,0,family_member;government_agency;loan;location;police_officer;third_party,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_remote_control;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:police_officer"": [""경찰""], ""entity:government_agency"": [""시청""], ""entity:loan"": [""대부""], ""entity:location"": [""집"", ""건물""], ""entity:family_member"": [""부모님"", ""가족""], ""entity:third_party"": [""친구"", ""가족""], ""relation:impersonates_official"": [""경찰""], ""relation:creates_urgency"": [""합니다"", ""지금""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_financial_loss"": [""있습니다"", ""있으니""], ""relation:cites_legal_authority"": [""경찰""], ""relation:requests_physical_action"": [""가서"", ""어딘가""], ""relation:warns_against_disclosure"": [""사람"", ""친구"", ""가족""], ""relation:creates_false_narrative"": [""범죄""], ""relation:demands_secrecy"": [""합니다""], ""relation:requests_verification_code"": [""합니다"", ""온""], ""relation:mentions_suspicious_activity"": [""수상한"", ""범죄""], ""relation:requests_specific_action"": [""사이트""], ""relation:requests_remote_control"": [""합니다""], ""relation:refers_to_family"": [""부모님"", ""가족"", ""범죄""], ""relation:normal_call"": [""요즘"", ""있어"", ""했습니다""], ""qualifier:urgency"": [""지금""], ""qualifier:institutional_pretext"": [""경찰"", ""청""], ""qualifier:coercive_pressure"": [""부모님"", ""가족"", ""범죄""]}"
20,0,family_member;loan;location;money;phone_call;third_party;victim,claims_financial_loss;demands_money_transfer;demands_secrecy;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext,"{""entity:victim"": [""개인"", ""본인"", ""당신""], ""entity:loan"": [""대부""], ""entity:money"": [""돈""], ""entity:phone_call"": [""전화"", ""콜""], ""entity:location"": [""주변"", ""집"", ""어디""], ""entity:family_member"": [""부모님"", ""자녀"", ""아들"", ""딸"", ""어머니""], ""entity:third_party"": [""친구"", ""지인"", ""타인"", ""가족""], ""relation:demands_money_transfer"": [""보내""], ""relation:mentions_case_number"": [""말씀""], ""relation:requests_personal_info"": [""달라""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""돈"", ""있으니"", ""있습니다""], ""relation:requests_physical_action"": [""방문해서"", ""가서""], ""relation:warns_against_disclosure"": [""주변에"", ""친구"", ""다른"", ""지인"", ""타인""], ""relation:induces_fear"": [""사고""], ""relation:demands_secrecy"": [""타인""], ""relation:requests_verification_code"": [""보내"", ""온""], ""relation:mentions_suspicious_activity"": [""결제"", ""활동""], ""relation:requests_specific_action"": [""링크"", ""사이트"", ""인터넷""], ""relation:refers_to_family"": [""부모님"", ""자녀"", ""아들"", ""딸"", ""어머니""], ""relation:normal_call"": [""그럼"", ""있어"", ""봐""], ""qualifier:coercive_pressure"": [""부모님"", ""자녀분"", ""아들"", ""딸"", ""어머니""], ""qualifier:institutional_pretext"": [""청""]}"
21,0,family_member;location;money;personal_information;victim,claims_financial_loss;claims_identity_theft;creates_urgency;demands_secrecy;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""이름""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈""], ""entity:location"": [""거리"", ""집"", ""주변"", ""어디"", ""근처""], ""entity:family_member"": [""피해"", ""할머니"", ""아버지""], ""relation:creates_urgency"": [""바로"", ""피해"", ""지금"", ""합니다""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_identity_theft"": [""피해""], ""relation:requests_personal_info"": [""이름"", ""달라""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""피해"", ""돈""], ""relation:requests_physical_action"": [""가서"", ""거리"", ""지하철""], ""relation:warns_against_disclosure"": [""주변에"", ""사람""], ""relation:induces_fear"": [""무서워"", ""위험""], ""relation:demands_secrecy"": [""합니다"", ""알고""], ""relation:requests_verification_code"": [""온"", ""합니다""], ""relation:mentions_suspicious_activity"": [""거래""], ""relation:requests_specific_action"": [""인터넷""], ""relation:requests_remote_control"": [""합니다"", ""해주"", ""주세요""], ""relation:refers_to_family"": [""피해"", ""위험"", ""할머니"", ""아버지""], ""relation:normal_call"": [""봐"", ""있어"", ""요즘"", ""밥"", ""건강""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""피해"", ""아버지""], ""qualifier:institutional_pretext"": [""청""]}"
22,0,family_member;location;third_party;victim,claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""개인""], ""entity:location"": [""어디"", ""거리"", ""집""], ""entity:family_member"": [""가족"", ""부모님"", ""할아버지""], ""entity:third_party"": [""가족"", ""친구""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""합니다"", ""지금"", ""빨리""], ""relation:mentions_case_number"": [""말씀""], ""relation:requests_personal_info"": [""달라""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""있습니다""], ""relation:requests_physical_action"": [""가서"", ""거리""], ""relation:warns_against_disclosure"": [""가족"", ""사람"", ""친구"", ""다른""], ""relation:creates_false_narrative"": [""관련""], ""relation:demands_secrecy"": [""합니다"", ""알고""], ""relation:requests_verification_code"": [""합니다"", ""온""], ""relation:mentions_suspicious_activity"": [""해외""], ""relation:requests_remote_control"": [""합니다""], ""relation:refers_to_family"": [""가족"", ""부모님"", ""할아버지""], ""relation:normal_call"": [""있어"", ""만나서"", ""하자"", ""봐"", ""요즘""], ""qualifier:urgency"": [""지금"", ""빨리""], ""qualifier:coercive_pressure"": [""가족"", ""부모님"", ""아버지""], ""qualifier:institutional_pretext"": [""청""]}"
23,0,family_member;investigation;location;third_party;victim,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;normal_call;refers_to_family;requests_physical_action;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""개인""], ""entity:investigation"": [""조사""], ""entity:location"": [""어디"", ""주변"", ""거리"", ""집"", ""건물""], ""entity:family_member"": [""가족""], ""entity:third_party"": [""친구"", ""가족"", ""주변 사람""], ""relation:creates_urgency"": [""지금"", ""급하게"", ""바로""], ""relation:claims_financial_loss"": [""있으니""], ""relation:cites_legal_authority"": [""조사""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""주변"", ""다른"", ""친구"", ""가족"", ""사람""], ""relation:creates_false_narrative"": [""관련""], ""relation:requests_verification_code"": [""온""], ""relation:requests_specific_action"": [""다운""], ""relation:refers_to_family"": [""가족""], ""relation:normal_call"": [""있어"", ""봐"", ""건강""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""가족""], ""qualifier:institutional_pretext"": [""청"", ""조사""]}"
24,0,caller;family_member;location;money;third_party;victim,claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;urgency,"{""entity:caller"": [""상대방""], ""entity:victim"": [""개인"", ""본인""], ""entity:money"": [""돈""], ""entity:location"": [""집"", ""근처"", ""거리"", ""주변""], ""entity:family_member"": [""어머니""], ""entity:third_party"": [""친구"", ""외부인"", ""다른 사람"", ""모르는 사람""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""지금"", ""합니다"", ""빨리""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_identity_theft"": [""도용""], ""relation:requests_personal_info"": [""말해""], ""relation:requests_security_code"": [""말해""], ""relation:claims_financial_loss"": [""있습니다"", ""금전적"", ""돈"", ""있으니""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""사람"", ""친구"", ""다른"", ""주변"", ""주변에""], ""relation:creates_false_narrative"": [""이용""], ""relation:demands_secrecy"": [""외부"", ""정보"", ""유지"", ""합니다"", ""알고""], ""relation:requests_verification_code"": [""말해"", ""합니다""], ""relation:mentions_suspicious_activity"": [""거래""], ""relation:requests_specific_action"": [""인터넷""], ""relation:requests_remote_control"": [""합니다""], ""relation:refers_to_family"": [""어머니""], ""relation:normal_call"": [""요즘"", ""있어"", ""건강"", ""하자"", ""했습니다""], ""qualifier:urgency"": [""지금"", ""빨리""], ""qualifier:coercive_pressure"": [""어머니"", ""도용""]}"
25,0,family_member;location;money;phone_call;third_party,claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:money"": [""돈""], ""entity:phone_call"": [""전화"", ""연락""], ""entity:location"": [""집"", ""주변"", ""거리"", ""어디""], ""entity:family_member"": [""아들""], ""entity:third_party"": [""다른 사람"", ""친구""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""급하게"", ""지금"", ""바로""], ""relation:mentions_case_number"": [""말씀해 주시겠어요"", ""말씀""], ""relation:requests_personal_info"": [""말해"", ""달라""], ""relation:requests_security_code"": [""말해"", ""달라""], ""relation:claims_financial_loss"": [""있습니다"", ""돈""], ""relation:requests_physical_action"": [""거리""], ""relation:warns_against_disclosure"": [""다른"", ""혼자서"", ""주변에"", ""사람"", ""친구""], ""relation:creates_false_narrative"": [""이용""], ""relation:demands_secrecy"": [""혼자서"", ""알고"", ""해주세요""], ""relation:requests_verification_code"": [""말씀해 주시겠어요"", ""말해"", ""온""], ""relation:mentions_suspicious_activity"": [""결제"", ""활동""], ""relation:requests_remote_control"": [""해주""], ""relation:refers_to_family"": [""아들""], ""relation:normal_call"": [""밥"", ""있어"", ""봐"", ""만나서"", ""연락""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""아들""], ""qualifier:institutional_pretext"": [""청""]}"
26,0,family_member;location;money;victim,claims_financial_loss;creates_urgency;demands_money_transfer;induces_fear;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_verification_code;warns_against_disclosure,coercive_pressure;urgency,"{""entity:victim"": [""선생님""], ""entity:money"": [""돈""], ""entity:location"": [""집"", ""거리""], ""entity:family_member"": [""아버지"", ""부모님"", ""딸"", ""아들"", ""형제""], ""relation:demands_money_transfer"": [""보내""], ""relation:creates_urgency"": [""지금"", ""지금 당장"", ""빨리""], ""relation:claims_financial_loss"": [""돈"", ""문제""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""사람""], ""relation:induces_fear"": [""큰일"", ""사고""], ""relation:requests_verification_code"": [""온"", ""보내""], ""relation:mentions_suspicious_activity"": [""활동""], ""relation:refers_to_family"": [""아버지"", ""부모님"", ""딸"", ""아들"", ""형제""], ""relation:normal_call"": [""요즘"", ""있어"", ""봐"", ""밥""], ""qualifier:urgency"": [""지금"", ""지금 당장"", ""빨리""], ""qualifier:coercive_pressure"": [""아버지"", ""부모님"", ""딸"", ""아들""]}"
